source_model_name,evaluation_window_index,training_window_indices,architecture,objective_kind,seed,tenant_id,anchor_timestamp,regret_uah,raw_regret_uah,realized_value_uah,forecast_mae_uah_mwh,safety_violation_count,v2_plus_regret_uah,dfl_minus_v2_plus_regret_uah
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",mlp,forecast_loss,2026,client_005_odesa_hotel,2026-04-11T23:00:00.000000,484.53068187627844,495.6168102191966,691.9985859194288,2210.4898339144092,0,176.38200492686906,308.1486769494094
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-03-17T23:00:00.000000,310.53176369405446,385.7418737526705,4648.794983173421,2829.4652664071427,0,289.4953274575573,21.03643623649714
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-03-17T23:00:00.000000,169.82983643314083,199.82562126082212,2213.035692253238,2943.152072048512,0,169.44746371264864,0.3823727204921852
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-03-17T23:00:00.000000,553.9361701053831,690.3066728395415,8166.677260301943,2861.778391174401,0,516.9559416702396,36.980228435143545
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-03-17T23:00:00.000000,489.8821145622114,536.8923421209456,6753.625814142552,2923.604288201869,0,389.1779338157712,100.70418074644022
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-03-17T23:00:00.000000,222.4089384397921,159.06465839193288,2767.357678407156,2848.381145205854,0,82.2697905791133,140.1391478606788
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-03-18T23:00:00.000000,74.99414257065018,74.99411706752016,4830.756961487203,3048.101234567207,0,74.99411645858527,0.00002611206491565099
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-03-18T23:00:00.000000,22.052682114435356,22.05266899465687,2318.7425827755324,2957.766742704509,0,22.052669051499834,0.000013062935522611951
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-03-18T23:00:00.000000,133.91805797551206,398.0027623278802,8538.51289736391,3203.13800495812,0,133.91805728389954,6.916125130373985e-7
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-03-18T23:00:00.000000,148.36363736257044,327.67660228388377,6933.887102756826,3197.0616660733713,0,148.3636523369114,-0.00001497434095654171
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-03-18T23:00:00.000000,39.70178125903476,39.701787613316355,2959.7281831484893,3001.539451178905,0,39.70178593113906,-4.672104296332691e-6
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-03-19T23:00:00.000000,218.9305176133039,1135.3123142820505,4858.414615723396,2608.066743045731,0,98.30526287454177,120.62525473876212
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-03-19T23:00:00.000000,83.49454045456605,73.34131626056205,2377.400182241327,2559.8102395504266,0,42.497248027566,40.99729242700005
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-03-19T23:00:00.000000,366.2424563776149,365.96649304415405,8565.199622494727,2710.018076115435,0,175.5451006158546,190.69735576176026
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-03-19T23:00:00.000000,1316.5731093296927,1734.5218969854177,6174.728073541647,2698.4142801363228,0,124.6519904131219,1191.9211189165708
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-03-19T23:00:00.000000,678.5667288661607,887.5458143524875,2415.351706989522,2454.220382440394,0,55.07122229577635,623.4955065703844
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-03-20T23:00:00.000000,174.9071231840844,174.9071209055287,3494.0504083048186,2143.618592445302,0,34.01521091525956,140.89191226882485
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-03-20T23:00:00.000000,100.49589898335466,99.55672428379239,1645.5447579986535,2093.1973751863793,0,59.78421674188962,40.71168224146504
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-03-20T23:00:00.000000,312.3341502391668,312.33414873421316,6172.158939860623,1929.3979061069615,0,170.79368741015605,141.54046282901072
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-03-20T23:00:00.000000,263.449628051786,221.50348651354943,5099.089535706986,2482.8332053453723,0,117.82823920571172,145.6213888460743
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-03-20T23:00:00.000000,134.07502959348585,134.0750331029467,2100.904159454522,1915.795119947934,0,82.83578319410753,51.23924639937832
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-03-21T23:00:00.000000,784.8760540753528,784.8760525581165,3967.876145896511,1606.0358140187413,0,0.5686321862467594,784.3074218891061
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-03-21T23:00:00.000000,378.8907752267619,378.7994643430029,1919.9692724066472,1731.3826074085505,0,0.2546370126178772,378.636138214144
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-03-21T23:00:00.000000,1401.56438126177,1401.3264518723709,6949.946953474247,1583.3441902138284,0,1.826124355500724,1399.7382569062693
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-03-21T23:00:00.000000,675.1931215136274,642.233532330396,6328.262257529456,1761.473335528581,0,2.355393851737972,672.8377276618894
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-03-21T23:00:00.000000,478.60003916061396,481.97861924915605,2398.856027805733,1620.9457854595157,0,0.40092495092494573,478.199114209689
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-03-22T23:00:00.000000,362.91096015520816,370.79700415638126,4743.762725304752,5089.3464915284885,0,362.91091610079,0.00004405441814014921
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-03-22T23:00:00.000000,160.11617124828354,272.946206569442,2288.488341853899,5029.053003449728,0,160.11620698809747,-0.00003573981393856229
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-03-22T23:00:00.000000,1333.8936818170268,1311.2311812159842,7649.634028343239,6149.800095709255,0,697.5847936578903,636.3088881591366
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-03-22T23:00:00.000000,775.5400507199083,510.35174149036175,6793.994900557588,5445.264171469465,0,424.6895164812522,350.8505342386561
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-03-22T23:00:00.000000,322.78821807388476,426.7971656053305,2754.3461549201033,5172.083420069068,0,229.004204605028,93.78401346885676
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-03-23T23:00:00.000000,271.8262845089571,272.7306826525487,3811.0640963184405,1689.5806353339697,0,221.38122056313432,50.44506394582277
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-03-23T23:00:00.000000,151.6561010453629,152.76125915400166,1809.4158132032567,1385.9498778813725,0,106.93302618421603,44.72307486114687
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-03-23T23:00:00.000000,477.195723297501,480.1994292415784,6752.592255209076,1220.7970499558123,0,388.5039648999582,88.6917583975428
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-03-23T23:00:00.000000,650.9917775511685,652.2837669326746,5272.211849011217,1575.7436707027055,0,368.68431054038047,282.30746701078806
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-03-23T23:00:00.000000,192.76494259777155,193.41093978801428,2337.409509149661,1825.3296975723665,0,152.6434864601606,40.12145613761095
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-03-24T23:00:00.000000,892.600019165136,1158.8749576120272,3242.651544487771,2320.293551983079,0,546.6309463856969,345.9690727794391
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-03-24T23:00:00.000000,480.576959844582,670.8553951774779,1516.650379741958,2592.1694085169343,0,278.5637113843543,202.01324846022771
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-03-24T23:00:00.000000,1582.2001130376266,2057.691093060237,5749.609469203001,2200.145930079444,0,963.8700873008102,618.3300257368164
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-03-24T23:00:00.000000,1723.2792649243693,1904.1021288659194,4252.208338502351,2504.5177937448207,0,855.7355726269061,867.5436922974632
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-03-24T23:00:00.000000,591.6220426024527,812.4772610342193,1996.9390193483243,2295.9900062977867,0,352.82978252117846,238.7922600812742
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-03-25T23:00:00.000000,589.870389420511,623.8877569187061,4479.577068581106,2851.98906411736,0,244.45904026526568,345.41134915524526
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-03-25T23:00:00.000000,302.50351282360316,294.44677613823023,2134.191005994471,3215.4576529284673,0,103.86861512103587,198.6348977025673
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-03-25T23:00:00.000000,1019.2849140342823,1087.5305052988106,7980.731625683888,2712.3238381229257,0,373.7343333231238,645.5505807111585
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-03-25T23:00:00.000000,891.1491123314881,831.4082273394424,6323.385269135757,2788.3819371674454,0,223.0882017945596,668.0609105369285
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-03-25T23:00:00.000000,1524.6795211285348,1440.7257967126245,1649.8377809626418,3735.150202043474,0,1068.2708649394995,456.40865618903536
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-03-26T23:00:00.000000,758.1995129085981,758.1995063175596,2512.7961859061293,3044.9085434444296,0,132.7580635165882,625.4414493920099
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-03-26T23:00:00.000000,324.76045826679456,311.5405032736926,1235.2649725124124,3482.224938903541,0,53.963638184226284,270.7968200825683
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-03-26T23:00:00.000000,1110.8943029915808,1087.0611507883586,4663.005229910493,3184.938101252632,0,241.6657129768946,869.2285900146862
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-03-26T23:00:00.000000,1145.5332539509332,1093.1013931278408,3689.987012334754,3000.17057626528,0,141.95212474103937,1003.5811292098938
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-03-26T23:00:00.000000,818.9256469964266,616.7868552776399,1166.0393217305402,3245.590808902716,0,114.86868344688082,704.0569635495458
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-03-27T23:00:00.000000,678.8599867264684,830.370113843685,3762.97885783982,2668.078070913082,0,205.98166261687584,472.87832410959254
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-03-27T23:00:00.000000,347.90026413095893,421.7591055323878,1807.0292410289385,2637.510503016666,0,98.71390169118968,249.18636243976925
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-03-27T23:00:00.000000,1414.4557148190206,1631.3176211800783,6381.852046338781,2648.4026735578345,0,449.15849117070593,965.2972236483147
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-03-27T23:00:00.000000,939.5166794611305,1169.3863024069578,5643.413555401417,2604.256356634356,0,412.0696448752997,527.4470345858308
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-03-27T23:00:00.000000,637.0917933362707,602.1577417865178,2048.455311983695,2762.113730709604,0,98.0461008233192,539.0456925129515
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-04-05T23:00:00.000000,379.21283034795306,231.2605585364663,2077.7151263560972,1438.3983012804956,0,58.45542345659942,320.75740689135364
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-04-05T23:00:00.000000,65.99255093743386,65.99255120137104,1104.5342288055317,1614.3582665835318,0,5.011768280382967e-7,65.99255043625703
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-04-05T23:00:00.000000,483.68738137273385,412.9652791289677,3877.231744699175,1436.3761635028,0,104.38468151464167,379.3026998580922
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-04-05T23:00:00.000000,364.46204761330637,272.21319830625634,3070.1724313799004,1373.82995344822,0,57.94118592308132,306.52086169022505
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-04-05T23:00:00.000000,142.84525627640573,120.69034993156129,1381.2287478389774,1492.6838087307428,0,32.70028358334389,110.14497269306185
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-04-06T23:00:00.000000,799.0075424937841,481.9644613779101,3076.7306633750086,3130.0481413824027,0,209.69910450312454,589.3084379906595
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-04-06T23:00:00.000000,155.721477477824,161.46019421374194,1685.8246379715129,3135.9026806833576,0,78.61199987085388,77.10947760697013
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-04-06T23:00:00.000000,975.9102677166775,648.048084566236,5896.652884354099,2902.217836036127,0,405.3155461969063,570.5947215197712
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-04-06T23:00:00.000000,1094.6787469810788,491.985048628605,4441.171055011133,3026.177402195719,0,325.3501766764275,769.3285703046513
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-04-06T23:00:00.000000,791.5641550890455,407.12825166529706,1595.3248611517588,2736.5304248356574,0,190.84982498682257,600.7143301022229
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-04-07T23:00:00.000000,410.437481640653,363.97627584258544,2742.153964818512,2554.0491236167068,0,57.11953138792751,353.3179502527255
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-04-07T23:00:00.000000,335.93653098092454,335.9365171672803,1172.3448678264901,2748.063300066691,0,154.58872522061847,181.34780576030607
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-04-07T23:00:00.000000,1164.6507427686183,677.3103704304522,4434.687953146975,2564.7419007206277,0,499.93090787109486,664.7198348975235
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-04-07T23:00:00.000000,1024.3747089584526,516.3776500138961,3410.9083727586235,2537.8841156900367,0,516.3771993286136,507.997509629839
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-04-07T23:00:00.000000,322.56761252793626,322.5676099881848,1646.5332608199901,2666.646538144791,0,169.89991194700224,152.66770058093402
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-04-08T23:00:00.000000,753.3070552706254,637.656576764779,2274.0258909549275,2432.3556207405454,0,140.68964051259672,612.6174147580286
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-04-08T23:00:00.000000,218.1627592040229,227.32276340438284,1219.8970376059626,2583.9617511416855,0,78.98035974809204,139.18239945593086
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-04-08T23:00:00.000000,1285.3465540739435,930.9610067744206,4079.50522226632,2211.814966813607,0,241.07383485227456,1044.272719221669
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-04-08T23:00:00.000000,1079.0265094347087,849.965423271391,3264.2831150751736,2294.3718389410055,0,275.25234878577703,803.7741606489317
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-04-08T23:00:00.000000,451.5677203571977,289.3618228097723,1407.6696442472428,2433.0471622125233,0,91.33153550790644,360.23618484929125
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-04-09T23:00:00.000000,121.11255550850365,121.11253503067928,3292.563111140419,2844.026981643688,0,101.51816371044333,19.594391798060315
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-04-09T23:00:00.000000,66.90645874238498,180.13539483995237,1548.8707143263944,2462.2258977721676,0,105.21713709261917,-38.310678350234184
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-04-09T23:00:00.000000,214.33514678468964,214.33515949200319,5834.158912332402,2668.0007955094775,0,214.33514522903351,1.5556561265839264e-6
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-04-09T23:00:00.000000,184.39426425663896,376.9986279991781,4717.066444856079,2717.1199834306144,0,271.31272850750247,-86.91846425086351
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-04-09T23:00:00.000000,85.06894869660141,181.11701390656776,2002.2705399668173,2658.210949580197,0,147.42314865002777,-62.35419995342636
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-04-10T23:00:00.000000,375.3919511793538,344.65482125770905,2567.0375153485875,2352.7259496966676,0,274.61550955476196,100.77644162459183
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-04-10T23:00:00.000000,154.79493734558855,139.54392309267223,1245.2800262630835,2458.1732073304697,0,84.27619377653627,70.51874356905228
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-04-10T23:00:00.000000,689.2287195612771,520.3808105929256,4512.541407187593,2182.757437925294,0,484.97121694420366,204.25750261707344
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-04-10T23:00:00.000000,564.1353979649375,478.6149318719099,3735.871249463359,2163.4246223989503,0,367.5576751178446,196.5777228470929
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-04-10T23:00:00.000000,248.5093605323666,175.1434171759356,1543.8485367432952,2429.6737850945633,0,153.15357676691815,95.35578376544845
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_001_kyiv_mall,2026-04-11T23:00:00.000000,787.2478736812061,787.6890531035028,1143.2038105893203,2246.019204846858,0,302.32107761593966,484.92679606526644
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_002_lviv_office,2026-04-11T23:00:00.000000,364.1032774131328,359.4014969645109,565.6872966658083,2773.0340679989004,0,134.96103724798786,229.14224016514493
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_003_dnipro_factory,2026-04-11T23:00:00.000000,1416.7250528428576,1416.27610739444,1984.8745494814107,2480.9664775145293,0,539.9550272833858,876.7700255594718
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_004_kharkiv_hospital,2026-04-11T23:00:00.000000,1086.0967355816395,1086.0967465615893,1762.5208053671884,1915.5052946863689,0,398.8970980301965,687.199637551443
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,7,client_005_odesa_hotel,2026-04-11T23:00:00.000000,499.2019986309749,495.6168102191966,677.3272691647323,2610.8378219057117,0,176.38200492686906,322.81999370410585
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_001_kyiv_mall,2026-03-17T23:00:00.000000,310.20426107232925,385.7418737526705,4649.1224857951465,2388.923562538155,0,289.4953274575573,20.708933614771922
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_002_lviv_office,2026-03-17T23:00:00.000000,169.829944509921,199.82562126082212,2213.0355841764576,2303.57858402454,0,169.44746371264864,0.3824807972723647
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_003_dnipro_factory,2026-03-17T23:00:00.000000,553.9361838965478,690.3066728395415,8166.677246510778,2377.9243796570454,0,516.9559416702396,36.98024222630829
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_004_kharkiv_hospital,2026-03-17T23:00:00.000000,443.76300615851414,536.8923421209456,6799.74492254625,2390.3942790278056,0,389.1779338157712,54.58507234274293
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_005_odesa_hotel,2026-03-17T23:00:00.000000,222.40898601421486,159.06465839193288,2767.3576308327333,2363.1372052337038,0,82.2697905791133,140.13919543510156
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_001_kyiv_mall,2026-03-18T23:00:00.000000,74.99411673311624,74.99411706752016,4830.756987324737,2453.715161821193,0,74.99411645858527,2.745309757301584e-7
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_002_lviv_office,2026-03-18T23:00:00.000000,22.052668165664272,22.05266899465687,2318.7425967243034,2365.918708129487,0,22.052669051499834,-8.858355613483582e-7
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_003_dnipro_factory,2026-03-18T23:00:00.000000,133.9180521073904,398.0027623278802,8538.512903232031,2643.2660600368654,0,133.91805728389954,-5.176509148441255e-6
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_004_kharkiv_hospital,2026-03-18T23:00:00.000000,86.67661234277512,327.67660228388377,6995.574127776621,2579.96486359551,0,148.3636523369114,-61.687039994136285
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_005_odesa_hotel,2026-03-18T23:00:00.000000,97.07450801170671,39.701787613316355,2902.3554563958173,2459.9854478365037,0,39.70178593113906,57.372722080567655
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_001_kyiv_mall,2026-03-19T23:00:00.000000,205.09577712715145,1135.3123142820505,4872.249356209549,2248.2264847755337,0,98.30526287454177,106.79051425260968
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_002_lviv_office,2026-03-19T23:00:00.000000,83.49453928396133,73.34131626056205,2377.4001834119317,2091.696469933052,0,42.497248027566,40.99729125639533
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_003_dnipro_factory,2026-03-19T23:00:00.000000,1239.5848182505988,365.96649304415405,7691.857260621743,2349.4241258962275,0,175.5451006158546,1064.0397176347442
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_004_kharkiv_hospital,2026-03-19T23:00:00.000000,1662.041576675907,1734.5218969854177,5829.259606195433,2335.6105075686282,0,124.6519904131219,1537.389586262785
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_005_odesa_hotel,2026-03-19T23:00:00.000000,90.74386465937687,887.5458143524875,3003.174571196306,2146.2841238823908,0,55.07122229577635,35.67264236360052
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_001_kyiv_mall,2026-03-20T23:00:00.000000,191.33262503412152,174.9071209055287,3477.6249064547815,1403.32056597467,0,34.01521091525956,157.31741411886196
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_002_lviv_office,2026-03-20T23:00:00.000000,64.23845893544649,99.55672428379239,1681.8021980465617,1100.3786309654322,0,59.78421674188962,4.4542421935568655
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_003_dnipro_factory,2026-03-20T23:00:00.000000,312.334149727797,312.33414873421316,6172.158940371993,1136.893324609972,0,170.79368741015605,141.54046231764096
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_004_kharkiv_hospital,2026-03-20T23:00:00.000000,263.44967691680085,221.50348651354943,5099.089486841971,1754.0452580570718,0,117.82823920571172,145.62143771108913
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",transformer,decision_focused,42,client_005_odesa_hotel,2026-03-20T23:00:00.000000,85.73177816410998,134.0750331029467,2149.247410883898,1125.731646400206,0,82.83578319410753,2.895994970002448
